Age_ka,Depth_top_m,Depth_bottom_m,Ca_ppb,Age_b2k,CV_Ca,eta
26.07,1837.15,0.753,371.27,26070.0,0.43121582552740373,1.4830669033965864
26.09,1837.5,0.754,407.16,26090.0,0.4312794577784432,1.4831750782233533
26.11,1837.87,0.754,273.95,26110.0,0.4384158746651046,1.4953069869306779
26.13,1838.25,0.755,309.99,26130.0,0.44539358109675475,1.507169087864483
26.15,1838.64,0.756,259.53,26150.0,0.45013067536516355,1.515222148120778
26.17,1839.03,0.757,279.18,26170.0,0.45215253891644264,1.5186593161579525
26.19,1839.46,0.759,221.16,26190.0,0.4561742569162523,1.525496236757629
26.21,1839.83,0.759,253.57,26210.0,0.4547960265027038,1.5231532450545964
26.23,1840.19,0.76,258.44,26230.0,0.45670349655221665,1.5263959441387684
26.25,1840.56,0.76,302.0,26250.0,0.4491400901529697,1.5135381532600485
26.27,1840.92,0.761,271.83,26270.0,0.44829731270105716,1.512105431591797
26.29,1841.29,0.762,265.52,26290.0,0.442357177279412,1.5020072013750003
26.31,1841.65,0.762,309.81,26310.0,0.42848688292820775,1.4784277009779532
26.33,1841.99,0.763,326.99,26330.0,0.42289812229014057,1.468926807893239
26.35,1842.33,0.764,352.05,26350.0,0.4171153782702619,1.4590961430594453
26.37,1842.67,0.765,350.26,26370.0,0.41089118090093846,1.4485150075315953
26.39,1842.98,0.766,343.02,26390.0,0.36598095355793003,1.372167621048481
26.41,1843.36,0.766,316.35,26410.0,0.34436397083594616,1.3354187504211086
26.43,1843.74,0.767,385.82,26430.0,0.31134127869593126,1.279280173783083
26.45,1844.13,0.768,345.73,26450.0,0.30256587282880404,1.2643619838089668
26.47,1844.47,0.768,315.04,26470.0,0.285533024266911,1.2354061412537487
26.49,1844.76,0.768,383.29,26490.0,0.26247876290502276,1.1962138969385387
26.51,1845.05,0.769,394.21,26510.0,0.24834804672159475,1.172191679426711
26.53,1845.36,0.771,365.47,26530.0,0.2267520304631129,1.135478451787292
26.55,1845.72,0.772,305.01,26550.0,0.21784575087022923,1.1203377764793898
26.57,1846.02,0.773,259.64,26570.0,0.22127882620122,1.126174004542074
26.59,1846.33,0.775,281.16,26590.0,0.22259991741589663,1.1284198596070243
26.61,1846.66,0.775,235.94,26610.0,0.21837274630387038,1.1212336687165796
26.63,1847.0,0.777,313.5,26630.0,0.22366413861897055,1.13022903565225
26.65,1847.34,0.777,442.19,26650.0,0.2279556745035879,1.1375246466560993
26.67,1847.66,0.778,325.46,26670.0,0.2241728051241881,1.1310937687111198
26.69,1848.0,0.78,272.12,26690.0,0.22392934931968203,1.1306798938434595
26.71,1848.3,0.782,268.18,26710.0,0.2188749925804765,1.12208748738681
26.73,1848.67,0.784,292.99,26730.0,0.21896940530315587,1.122247989015365
26.75,1849.04,0.785,357.56,26750.0,0.21931775755397626,1.1228401878417595
26.77,1849.36,0.786,310.89,26770.0,0.22134921311867733,1.1262936623017514
26.79,1849.71,0.787,420.27,26790.0,0.22197789936994933,1.127362428928914
26.81,1850.04,0.789,304.27,26810.0,0.21993673789823967,1.1238924544270075
26.83,1850.39,0.79,346.37,26830.0,0.21917635533140878,1.1225998040633949
26.85,1850.74,0.791,320.71,26850.0,0.2184327929119613,1.1213357479503343
26.87,1851.08,0.791,340.04,26870.0,0.22083497797823404,1.1254194625629979
26.89,1851.42,0.794,385.99,26890.0,0.22189311878471504,1.1272183019340156
26.91,1851.79,0.794,240.98,26910.0,0.22984423900376447,1.1407352063063996
26.93,1852.17,0.795,245.48,26930.0,0.24128082238569393,1.1601773980556795
26.95,1852.51,0.795,263.35,26950.0,0.25459393646136236,1.182809691984316
26.97,1852.83,0.795,266.51,26970.0,0.26837158751176843,1.2062316987700064
26.99,1853.15,0.797,196.05,26990.0,0.28866605614169705,1.240732295440885
27.01,1853.49,0.798,254.95,27010.0,0.3092051830720687,1.2756488112225166
27.03,1853.86,0.798,178.66,27030.0,0.3293146778647849,1.3098349523701343
27.05,1854.21,0.798,226.78,27050.0,0.3439537619748325,1.3347213953572152
27.07,1854.57,0.799,210.55,27070.0,0.36182138982552975,1.3650963627034005
27.09,1854.91,0.8,184.27,27090.0,0.3800479467322394,1.396081509444807
27.11,1855.2,0.801,215.7,27110.0,0.39365602230052443,1.4192152379108915
27.13,1855.52,0.802,185.79,27130.0,0.4061462300441304,1.4404485910750218
27.15,1855.84,0.804,215.97,27150.0,0.4173397194800413,1.4594775231160702
27.17,1856.18,0.804,182.15,27170.0,0.41713989498203485,1.4591378214694593
27.19,1856.5,0.804,207.74,27190.0,0.4198217897053006,1.463697042499011
27.21,1856.86,0.805,198.86,27210.0,0.4204512429115197,1.4647671129495836
27.23,1857.23,0.805,206.28,27230.0,0.4201071860707765,1.46418221632032
27.25,1857.56,0.805,299.98,27250.0,0.4195567519585803,1.4632464783295864
27.27,1857.91,0.806,240.59,27270.0,0.4099282549636278,1.4468780334381672
27.29,1858.23,0.808,290.4,27290.0,0.4105462080102993,1.4479285536175088
27.31,1858.56,0.81,270.3,27310.0,0.41262482151907387,1.4514621965824257
27.33,1858.9,0.811,270.35,27330.0,0.4190412285020536,1.4623700884534911
27.35,1859.24,0.813,222.05,27350.0,0.422147415939778,1.4676506070976227
27.37,1859.58,0.814,341.6,27370.0,0.4213914091055192,1.4663653954793827
27.39,1859.93,0.815,257.59,27390.0,0.42490995233993767,1.4723469189778942
27.41,1860.22,0.816,276.85,27410.0,0.421174849854642,1.4659972447528915
27.43,1860.53,0.818,286.92,27430.0,0.4230736992341063,1.4692252886979809
27.45,1860.88,0.819,228.48,27450.0,0.4293819864615146,1.4799493769845748
27.47,1861.22,0.82,244.39,27470.0,0.43569741114048915,1.4906855989388315
27.49,1861.69,0.822,162.9,27490.0,0.44344983499034096,1.5038647194835795
27.51,1862.24,0.822,137.2,27510.0,0.45108256172846684,1.5168403549383935
27.53,1862.75,0.823,118.15,27530.0,0.4530236079114995,1.5201401334495492
27.55,1863.36,0.823,104.33,27550.0,0.45627695616460523,1.5256708254798288
27.57,1863.95,0.825,61.47,27570.0,0.4578552603796924,1.5283539426454769
27.59,1864.58,0.825,55.52,27590.0,0.4576465888911608,1.5279992011149734
27.61,1865.24,0.826,57.03,27610.0,0.4576952619532438,1.5280819453205146
27.63,1865.79,0.827,64.74,27630.0,0.46079991977780516,1.5333598636222687
27.65,1866.38,0.827,55.42,27650.0,0.45993941824822104,1.5318970110219756
27.67,1867.03,0.828,56.05,27670.0,0.46218901441262583,1.535721324501464
27.69,1867.72,0.829,59.48,27690.0,0.45928836111495586,1.530790213895425
27.71,1868.43,0.831,55.94,27710.0,0.45638853654668904,1.5258605121293713
27.73,1869.12,0.832,74.43,27730.0,0.4624646551237814,1.5361899137104285
27.75,1869.6,0.833,240.08,27750.0,0.4577357182538272,1.5281507210315062
27.77,1869.9,0.835,353.58,27770.0,0.4660685666813282,1.5423165633582578
27.79,1870.19,0.836,312.9,27790.0,0.462152423896337,1.5356591206237729
27.81,1870.54,0.838,289.83,27810.0,0.45841575921025385,1.5293067906574316
27.83,1870.85,0.84,288.16,27830.0,0.45415667259494336,1.5220663434114037
27.85,1871.17,0.841,336.78,27850.0,0.451116650896506,1.5168983065240602
27.87,1871.49,0.843,337.92,27870.0,0.45076245426862754,1.5162961722566668
27.89,1871.82,0.845,342.39,27890.0,0.4484838335770488,1.5124225170809829
27.91,1872.12,0.847,402.52,27910.0,0.44928342322474024,1.5137818194820585
27.93,1872.5,0.849,368.66,27930.0,0.44943718849579084,1.5140432204428445
27.95,1872.81,0.85,343.68,27950.0,0.4505934947708159,1.516008941110387
27.97,1873.14,0.851,381.06,27970.0,0.4508603388108433,1.5164625759784336
27.99,1873.46,0.853,377.78,27990.0,0.4644035573933873,1.5394860475687584
28.01,1873.77,0.855,354.21,28010.0,0.47772337402000264,1.5621297358340045
28.03,1874.1,0.856,428.5,28030.0,0.4920431092235952,1.5864732856801118
28.05,1874.39,0.858,422.82,28050.0,0.5072233302476971,1.612279661421085
28.07,1874.69,0.86,447.4,28070.0,0.5216982269217126,1.6368869857669115
28.09,1874.97,0.862,470.74,28090.0,0.5356418191352149,1.6605910925298653
28.11,1875.29,0.863,385.64,28110.0,0.5456570311012714,1.6776169528721614
28.13,1875.58,0.865,410.35,28130.0,0.5532117526337973,1.6904599794774553
28.15,1875.9,0.865,380.01,28150.0,0.5593772173730501,1.7009412695341852
28.17,1876.19,0.867,322.61,28170.0,0.5637956423273438,1.7084525919564846
28.19,1876.5,0.87,411.94,28190.0,0.5629256562873344,1.7069736156884683
28.21,1876.84,0.871,425.6,28210.0,0.5623699965554241,1.706028994144221
28.23,1877.13,0.873,433.82,28230.0,0.5611547772622407,1.7039631213458093
28.25,1877.47,0.876,446.78,28250.0,0.5615201076818299,1.7045841830591109
28.27,1877.79,0.877,351.79,28270.0,0.5505837101619228,1.6859923072752685
28.29,1878.1,0.878,413.97,28290.0,0.5338770767341848,1.6575910304481143
28.31,1878.44,0.879,524.44,28310.0,0.5161294970750222,1.6274201450275378
28.33,1878.75,0.88,383.33,28330.0,0.49759098411396635,1.5959046729937427
28.35,1879.09,0.88,569.58,28350.0,0.4824744722156529,1.57020660276661
28.37,1879.38,0.88,446.04,28370.0,0.47958285989795935,1.5652908618265309
28.39,1879.75,0.881,409.39,28390.0,0.48126271608747045,1.5681466173486998
28.41,1880.12,0.881,419.78,28410.0,0.48073906432024177,1.567256409344411
28.43,1880.45,0.882,451.09,28430.0,0.47965135362451894,1.5654073011616823
28.45,1880.75,0.883,316.37,28450.0,0.47842038412479815,1.5633146530121569
28.47,1881.1,0.884,302.51,28470.0,0.4806451911212938,1.5670968249061994
28.49,1881.49,0.885,266.85,28490.0,0.4804121885071855,1.5667007204622152
28.51,1881.84,0.885,266.27,28510.0,0.4809728888912347,1.5676539111150989
28.53,1882.19,0.886,243.34,28530.0,0.4808475800528396,1.5674408860898272
28.55,1882.62,0.887,217.45,28550.0,0.4811836366439114,1.5680121822946493
28.57,1883.1,0.888,102.72,28570.0,0.4810474039465045,1.5677805867090577
28.59,1883.62,0.888,84.61,28590.0,0.48113771940392486,1.5679341229866721
28.61,1884.17,0.889,81.26,28610.0,0.4811747743972545,1.5679971164753326
28.63,1884.75,0.889,75.62,28630.0,0.48560331810040513,1.5755256407706888
28.65,1885.38,0.89,60.46,28650.0,0.48854577326668575,1.5805278145533657
28.67,1885.91,0.89,71.16,28670.0,0.4883790828166851,1.5802444407883645
28.69,1886.57,0.891,61.02,28690.0,0.48910471957603396,1.5814780232792578
28.71,1887.16,0.893,63.56,28710.0,0.4880032535871651,1.5796055310981807
28.73,1887.77,0.893,60.38,28730.0,0.4907799475428706,1.58432591082288
28.75,1888.47,0.894,63.65,28750.0,0.49088042933830817,1.584496729875124
28.77,1889.11,0.895,68.98,28770.0,0.5016727855636229,1.6028437354581588
28.79,1889.79,0.896,60.2,28790.0,0.5014220945733109,1.6024175607746285
28.81,1890.48,0.896,67.41,28810.0,0.5014667797725686,1.6024935256133666
28.83,1891.07,0.897,61.61,28830.0,0.5058191196381271,1.609892503384816
28.85,1891.57,0.898,166.78,28850.0,0.5060410129214948,1.6102697219665412
28.87,1891.96,0.898,269.68,28870.0,0.5061903186911827,1.6105235417750106
28.89,1892.31,0.9,323.41,28890.0,0.5093588373892544,1.6159100235617325
28.91,1892.65,0.901,347.85,28910.0,0.5098871925032363,1.6168082272555018
28.93,1892.95,0.901,278.65,28930.0,0.5130924221811234,1.6222571177079097
28.95,1893.28,0.901,337.11,28950.0,0.513641038988494,1.6231897662804398
28.97,1893.6,0.903,458.65,28970.0,0.5131077557486238,1.6222831847726604
28.99,1893.92,0.905,351.22,28990.0,0.5161490303317107,1.6274533515639082
29.01,1894.23,0.905,345.79,29010.0,0.5168580015463394,1.628658602628777
29.03,1894.52,0.907,382.01,29030.0,0.5172455210561361,1.6293173857954313
29.05,1894.79,0.909,485.3,29050.0,0.532920599396417,1.6559650189739088
29.07,1895.08,0.911,381.52,29070.0,0.5392428243855857,1.6667128014554957
29.09,1895.35,0.912,439.46,29090.0,0.537149811626452,1.6631546797649683
29.11,1895.64,0.913,380.04,29110.0,0.541907734295541,1.6712431483024197
29.13,1895.93,0.914,332.62,29130.0,0.5374412194507423,1.663650073066262
29.15,1896.2,0.915,393.26,29150.0,0.531808994342472,1.6540752903822025
29.17,1896.5,0.917,353.47,29170.0,0.5247685989356551,1.6421066181906137
29.19,1896.78,0.918,390.18,29190.0,0.5098647790827351,1.6167701244406496
29.21,1897.05,0.918,536.04,29210.0,0.49439624915411196,1.5904736235619903
29.23,1897.32,0.919,518.71,29230.0,0.4765239992345646,1.5600907986987598
29.25,1897.63,0.919,357.95,29250.0,0.4616132618528075,1.5347425451497727
29.27,1897.89,0.92,473.58,29270.0,0.4413139933909956,1.5002337887646924
29.29,1898.2,0.921,422.73,29290.0,0.4232232169671793,1.4694794688442048
29.31,1898.48,0.923,508.6,29310.0,0.402102912592062,1.4335749514065053
29.33,1898.78,0.923,419.95,29330.0,0.38122804839868,1.398087682277756
29.35,1899.08,0.924,640.91,29350.0,0.3592999905684912,1.3608099839664352
29.37,1899.35,0.926,457.55,29370.0,0.3365452018876855,1.3221268432090654
29.39,1899.61,0.926,374.2,29390.0,0.3137473770168284,1.2833705409286082
29.41,1899.9,0.927,563.64,29410.0,0.2885545147000736,1.2405426749901252
29.43,1900.16,0.928,450.4,29430.0,0.26248899280096927,1.1962312877616477
29.45,1900.4,0.93,455.97,29450.0,0.2334641369353048,1.146889032790018
29.47,1900.64,0.932,554.2,29470.0,0.2155261634354161,1.1163944778402075
29.49,1900.91,0.933,465.6,29490.0,0.20673636315428207,1.1014518173622796
29.51,1901.16,0.935,593.39,29510.0,0.20144112813123713,1.092449917823103
29.53,1901.46,0.937,477.4,29530.0,0.19824079346709308,1.0870093488940582
29.55,1901.78,0.938,558.05,29550.0,0.1894322730230143,1.0720348641391242
29.57,1902.06,0.94,559.08,29570.0,0.18421744045837612,1.0631696487792395
29.59,1902.34,0.943,485.56,29590.0,0.18694692951017292,1.0678097801672939
29.61,1902.6,0.945,468.99,29610.0,0.18240232046013605,1.0600839447822312
29.63,1902.87,0.946,756.05,29630.0,0.17780590533897664,1.0522700390762603
29.65,1903.16,0.948,681.82,29650.0,0.17433821466235355,1.046374964926001
29.67,1903.42,0.95,502.58,29670.0,0.17528740075902768,1.047988581290347
29.69,1903.67,0.953,715.91,29690.0,0.18250348010036377,1.0602559161706184
29.71,1903.98,0.954,466.82,29710.0,0.18310602959479258,1.0612802503111474
29.73,1904.27,0.956,484.22,29730.0,0.17938325992713805,1.0549515418761346
29.75,1904.57,0.958,422.38,29750.0,0.1723142075725035,1.042934152873256
29.77,1904.85,0.959,546.45,29770.0,0.16871318607010363,1.036812416319176
29.79,1905.12,0.96,599.35,29790.0,0.1629636211461074,1.0270381559483825
29.81,1905.42,0.961,501.44,29810.0,0.15998435954642048,1.021973411228915
29.83,1905.74,0.963,657.55,29830.0,0.164313074095076,1.029332225961629
29.85,1906.01,0.965,445.45,29850.0,0.17384669750859527,1.045539385764612
29.87,1906.28,0.966,601.01,29870.0,0.17822991530753654,1.052990856022812
29.89,1906.58,0.967,473.28,29890.0,0.17862888667377613,1.0536691073454194
29.91,1906.89,0.968,552.35,29910.0,0.17979729261455096,1.0556553974447367
29.93,1907.22,0.969,548.32,29930.0,0.18534108740978875,1.0650798485966408
29.95,1907.54,0.971,471.84,29950.0,0.19217487918093676,1.0766972946075926
29.97,1907.8,0.973,438.75,29970.0,0.1970882164338998,1.0850499679376298
29.99,1908.09,0.973,526.51,29990.0,0.21189924684965,1.110228719644405
30.01,1908.37,0.975,509.22,30010.0,0.2240848796198587,1.1309442953537598
30.03,1908.67,0.977,497.0,30030.0,0.24399072019538887,1.1647842243321611
30.05,1908.95,0.977,521.97,30050.0,0.2610750936358756,1.1938276591809887
30.07,1909.22,0.979,458.95,30070.0,0.27934698556429943,1.224889875459309
30.09,1909.5,0.98,464.97,30090.0,0.30049859491298403,1.2608476113520728
30.11,1909.77,0.981,578.49,30110.0,0.3189357925985135,1.2921908474174728
30.13,1910.09,0.982,557.66,30130.0,0.33825444195706506,1.3250325513270105
30.15,1910.36,0.983,540.41,30150.0,0.35400709788396795,1.3518120664027455
30.17,1910.63,0.984,643.85,30170.0,0.3673298403139433,1.3744607285337036
30.19,1910.92,0.986,555.6,30190.0,0.3768334862806951,1.3906169266771817
30.21,1911.19,0.987,584.35,30210.0,0.3859000995010891,1.4060301691518515
30.23,1911.46,0.989,501.19,30230.0,0.39053848719116396,1.4139154282249788
30.25,1911.72,0.99,601.56,30250.0,0.38483042671982526,1.404211725423703
30.27,1912.04,0.991,774.39,30270.0,0.3857948829003723,1.4058513009306328
30.29,1912.33,0.992,422.01,30290.0,0.3916923348969093,1.4158769693247457
30.31,1912.6,0.993,493.54,30310.0,0.389240839039667,1.411709426367434
30.33,1912.87,0.994,518.51,30330.0,0.39016190961520575,1.4132752463458498
30.35,1913.19,0.995,544.4,30350.0,0.3913059792769958,1.4152201647708929
30.37,1913.44,0.996,488.87,30370.0,0.39175157535438004,1.415977678102446
30.39,1913.69,0.999,461.06,30390.0,0.39388644197838035,1.4196069513632465
30.41,1913.92,0.999,384.93,30410.0,0.39268398140831007,1.4175627683941272
30.43,1914.17,0.999,305.56,30430.0,0.3929630277879155,1.4180371472394562
30.45,1914.48,1.0,297.69,30450.0,0.3878663068504634,1.4093727216457879
30.47,1914.78,1.002,456.85,30470.0,0.38921642383951144,1.4116679205271694
30.49,1915.13,1.004,395.69,30490.0,0.3862413578109076,1.4066103082785428
30.51,1915.41,1.006,351.2,30510.0,0.38860207999421564,1.4106235359901667
30.53,1915.75,1.007,300.74,30530.0,0.38861680355762024,1.4106485660479544
30.55,1916.08,1.008,322.52,30550.0,0.3873112688732506,1.4084291570845262
30.57,1916.43,1.009,213.94,30570.0,0.38714099294876386,1.4081396880128985
30.59,1916.77,1.011,204.36,30590.0,0.38827858255290876,1.4100735903399448
30.61,1917.12,1.012,150.22,30610.0,0.3871791402064138,1.4082045383509034
30.63,1917.45,1.013,161.7,30630.0,0.3869326136957377,1.4077854432827541
30.65,1917.81,1.016,141.64,30650.0,0.3900298976869783,1.4130508260678631
30.67,1918.23,1.018,106.9,30670.0,0.38967679058888893,1.412450544001111
30.69,1918.67,1.019,123.23,30690.0,0.3902765998868122,1.4134702198075808
30.71,1919.11,1.021,102.12,30710.0,0.39012793181649347,1.413217484088039
30.73,1919.47,1.022,140.83,30730.0,0.3873652303437581,1.4085208915843888
30.75,1919.83,1.023,164.57,30750.0,0.3844102668421052,1.4034974536315787
30.77,1920.21,1.023,212.9,30770.0,0.38155639823623433,1.3986458770015984
30.79,1920.56,1.024,220.47,30790.0,0.3718526363799245,1.3821494818458717
30.81,1920.91,1.025,297.18,30810.0,0.36917859693207755,1.3776036147845319
30.83,1921.27,1.027,368.01,30830.0,0.36269673475160463,1.366584449077728
30.85,1921.61,1.029,277.22,30850.0,0.3602874763628437,1.3624887098168341
30.87,1921.94,1.032,262.99,30870.0,0.35092280725871566,1.3465687723398165
30.89,1922.22,1.034,287.63,30890.0,0.31662361461645205,1.2882601448479685
30.91,1922.53,1.036,387.94,30910.0,0.3160017945928306,1.287203050807812
30.93,1922.87,1.036,376.43,30930.0,0.31225202784303663,1.2808284473331621
30.95,1923.16,1.038,394.48,30950.0,0.30804576892109,1.273677807165853
30.97,1923.46,1.038,318.58,30970.0,0.29926150819949393,1.2587445639391397
30.99,1923.78,1.039,370.19,30990.0,0.30843291674529877,1.2743359584670078
31.01,1924.13,1.041,400.52,31010.0,0.3076184442148495,1.2729513551652443
31.03,1924.46,1.042,407.07,31030.0,0.30843723549617835,1.2743433003435032
31.05,1924.78,1.043,354.25,31050.0,0.30791696565371945,1.273458841611323
31.07,1925.11,1.045,412.65,31070.0,0.30703918299176086,1.2719666110859933
31.09,1925.45,1.047,315.65,31090.0,0.3046488626767524,1.267903066550479
31.11,1925.78,1.048,334.84,31110.0,0.3044299101588213,1.2675308472699962
31.13,1926.08,1.049,386.68,31130.0,0.3056773494159579,1.2696514940071284
31.15,1926.36,1.049,435.51,31150.0,0.3060847005155871,1.2703439908764982
31.17,1926.63,1.051,349.44,31170.0,0.31048207356962354,1.27781952506836
31.19,1926.96,1.053,401.49,31190.0,0.3071646048726601,1.2721798282835222
31.21,1927.32,1.054,366.09,31210.0,0.30709273153229183,1.2720576436048963
31.23,1927.64,1.055,271.76,31230.0,0.2985413490907343,1.2575202934542484
31.25,1927.94,1.057,341.28,31250.0,0.2954633424809203,1.2522876822175646
31.27,1928.25,1.059,351.28,31270.0,0.2896604772440772,1.2424228113149312
31.29,1928.56,1.061,389.22,31290.0,0.28037327444971016,1.2266345665645073
31.31,1928.83,1.063,322.4,31310.0,0.27157601783301594,1.211679230316127
31.33,1929.15,1.064,469.35,31330.0,0.26167503062691233,1.1948475520657509
31.35,1929.45,1.065,419.44,31350.0,0.25829496028197624,1.1891014324793596
31.37,1929.77,1.066,442.45,31370.0,0.2606356681773743,1.1930806359015365
31.39,1930.07,1.067,301.71,31390.0,0.2614363438718232,1.1944417845820994
31.41,1930.35,1.069,350.32,31410.0,0.2650450775741051,1.2005766318759787
31.43,1930.66,1.07,395.93,31430.0,0.2811086850990777,1.227884764668432
31.45,1930.96,1.072,370.41,31450.0,0.3002759134076616,1.2604690527930247
31.47,1931.24,1.073,435.61,31470.0,0.3175477067448967,1.2898311014663244
31.49,1931.55,1.074,386.28,31490.0,0.33184906194653907,1.3141434053091166
31.51,1931.85,1.076,335.19,31510.0,0.3484419327611655,1.3423512856939812
31.53,1932.15,1.078,447.93,31530.0,0.36703270617657757,1.3739556005001818
31.55,1932.51,1.08,364.31,31550.0,0.3857520375068612,1.405778463761664
31.57,1932.83,1.081,588.21,31570.0,0.40417622599157693,1.4370995841856806
31.59,1933.15,1.084,443.59,31590.0,0.4222604139645713,1.4678427037397712
31.61,1933.48,1.085,295.68,31610.0,0.43918293708382833,1.4966109930425082
31.63,1933.8,1.089,331.72,31630.0,0.4572867147792256,1.5273874151246836
31.65,1934.11,1.089,343.67,31650.0,0.47502518944993233,1.5575428220648848
31.67,1934.47,1.089,334.82,31670.0,0.4926514434159854,1.5875074538071752
31.69,1934.8,1.091,327.63,31690.0,0.5084974453489194,1.614445657093163
31.71,1935.12,1.092,284.98,31710.0,0.5251283742356839,1.6427182362006625
31.73,1935.46,1.092,287.61,31730.0,0.5423496288858751,1.6719943691059878
31.75,1935.79,1.094,219.53,31750.0,0.5582774127811188,1.6990716017279017
31.77,1936.11,1.095,271.98,31770.0,0.5737615360364068,1.7253946112618914
31.79,1936.42,1.096,205.29,31790.0,0.5901443822465584,1.7532454498191492
31.81,1936.74,1.098,260.05,31810.0,,
31.83,1937.04,1.099,194.72,31830.0,,
31.85,1937.36,1.1,200.91,31850.0,,
31.87,1937.65,1.101,189.59,31870.0,,
31.89,1937.97,1.101,206.55,31890.0,,
31.91,1938.28,1.103,184.07,31910.0,,
31.93,1938.6,1.103,170.0,31930.0,,
31.95,1938.95,1.103,144.49,31950.0,,
31.97,1939.32,1.104,203.44,31970.0,,
31.99,1939.68,1.107,179.82,31990.0,,
32.01,1940.03,1.108,108.15,32009.999999999996,,
32.03,1940.48,1.109,85.94,32030.0,,
32.05,1940.9,1.111,84.21,32049.999999999996,,
32.07,1941.39,1.111,98.16,32070.0,,
32.09,1941.84,1.113,84.43,32090.000000000004,,
32.13,1942.82,1.117,69.97,32130.000000000004,,
32.15,1943.31,1.118,66.15,32150.0,,
32.17,1943.82,1.119,62.03,32170.0,,
32.19,1944.26,1.12,64.65,32189.999999999996,,
32.21,1944.73,1.122,71.14,32210.0,,
32.23,1945.23,1.122,54.66,32229.999999999996,,
32.25,1945.83,1.123,53.29,32250.0,,
32.27,1946.41,1.123,60.18,32270.000000000004,,
32.29,1946.96,1.124,62.15,32290.0,,
32.31,1947.49,1.126,65.5,32310.000000000004,,
32.33,1948.01,1.129,60.57,32330.0,,
32.35,1948.59,1.129,64.07,32350.0,,
32.37,1949.2,1.13,50.5,32369.999999999996,,
32.39,1949.79,1.13,63.75,32390.0,,
